id_a,id_b,sha_a,sha_b,sim_score,error_types_a,error_types_b
153,209,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6032,Import Error|Type Checking,Test Failure|Type Checking
162,193,3045ad82fb7ebc1182bf5d0a1d64713bec621512,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6032,Code Styling|Import Error,Import Error|Type Checking
73,170,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,4b5113e905468a8710137ff717685e5728e9cadf,0.6031,Import Error,Import Error|Type Checking
90,202,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6031,Type Checking|Test Failure,Type Checking|Import Error
296,187,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6031,Import Error|Code Styling,Code Styling|Import Error
529,538,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,9fa5da63d346f105d76d80a88d8f8adeb15dc991,0.603,Environment Error|Runtime Error|Test Failure,Environment Error
353,359,8b959a5c872c8ee674a62b24af1fc2babab4110c,f0b242b6794352fc7d4c8e46f7a1c532b31f0418,0.603,Type Checking|Runtime Error|Workflow Error,Static Analysis|Test Failure|Workflow Error
76,157,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,0.6029,Import Error|Type Checking|Code Styling,Import Error|Code Styling
88,197,fa597eab63defb9e7e146e73c6ee23fb00f16284,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6029,Test Failure|Type Checking,Test Failure|Type Checking
154,184,18f4596992d6c36ccf9da84ae30083ef65878130,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6029,Code Styling|Import Error,Import Error|Type Checking
157,184,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6029,Import Error|Code Styling,Import Error|Type Checking
506,520,80fe937279863ecf49a66640859a9d9dd17ec23b,a91c98ced7914988b5a263d91b8c476cbeaf34e5,0.6029,Code Styling,Code Styling
514,522,9c2fddfc969337f28739a65dcbed6d3ca0e65d6e,ab9c7f77e0f9f30dc850a0e808f8eacace0a4b2b,0.6029,Code Formatting,Code Styling
84,165,ede117552a48bee7f674fbfab87d9586f2fabe19,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6027,Import Error|Type Checking,Type Checking|Import Error
452,493,35bcc1e64e7a71cdf06972952cdcebe52cc6a6e9,e693b7399ee5911784f4ac4defb28baf9587f984,0.6027,Code Formatting,Code Styling
447,490,091b008384f701eda98979586e9f051aeb6ab7e6,c2b5e0bfc9cbe7e066893953cb5a06851e303a54,0.6026,Network Error,Network
79,167,da9d2e853bd3c3111d4d8864906975c75f7e9888,39d992d415c335b61f670c31a68c0edc578e5062,0.6025,Type Checking|Import Error,Import Error|Type Checking
80,151,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6023,Test Failure|Type Checking,Import Error|Type Checking
183,207,78c5d662bf2145c91356e5185db05a17950b3dc4,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6022,Type Checking|Import Error,Type Checking|Import Error
202,176,a52d22193b0ad09104ad4afdc6adddffeb5b8894,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6022,Type Checking|Import Error,Code Styling|Import Error
77,170,d340b3a337398d539f38101282d09dd5e9966354,4b5113e905468a8710137ff717685e5728e9cadf,0.602,Import Error,Import Error|Type Checking
151,179,09c3a7624b042f0af173fb95362fbefbb3d32522,6e5f3fc6534025b5711d84f144d3071f1ff403d2,0.602,Import Error|Type Checking,Import Error|Code Styling
512,513,88c4f3ff124763577043c1741057863ee519f9b2,9bb69bd3d47cee279dd2a63d65476ad37d0398dd,0.6019,Type Checking|Code Formatting,Type Checking
89,200,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6018,Import Error|Type Checking,Type Checking|Test Failure
157,192,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,8474427eeab92e28766b8051d92e6b46379581e9,0.6018,Import Error|Code Styling,Code Styling|Import Error
392,381,c058e355b7652337c512f4cad727cc391e641b63,ba48f0fe90578d842327c4ee49980fc212524cf6,0.6017,Import Error,Test Failure
90,175,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6016,Type Checking|Test Failure,Type Checking|Import Error|Code Styling
449,487,255a10c026e184769fe53a1f8efa331f998b5ee4,b5bb4c11018952a0f9f5693ce84dd3df18c644d7,0.6016,Linting,Linting
79,155,da9d2e853bd3c3111d4d8864906975c75f7e9888,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6015,Type Checking|Import Error,Type Checking|Import Error
84,183,ede117552a48bee7f674fbfab87d9586f2fabe19,78c5d662bf2145c91356e5185db05a17950b3dc4,0.6015,Import Error|Type Checking,Type Checking|Import Error
159,200,1da36493c0905f61ee6fa58ebf792f993d3579dc,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6015,Import Error|Type Checking,Type Checking|Test Failure
84,175,ede117552a48bee7f674fbfab87d9586f2fabe19,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6013,Import Error|Type Checking,Type Checking|Import Error|Code Styling
151,165,09c3a7624b042f0af173fb95362fbefbb3d32522,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6013,Import Error|Type Checking,Type Checking|Import Error
526,545,44cf736f9ad32392d86c990b2c3140d0ef359fd2,c6e622ac4765055bd95f5358a6f19ed3970da9b4,0.6013,Environment Error,Environment Error|Test Failure
330,339,34d266419c7e9ea075d674394e5fa567c2720d08,e6d2dc68133f80003d2ac7429bcf7715b8c920d0,0.6013,Code Styling,Static Analysis
367,366,359abef6547dec814c4cbaaa57b1ef4e26641888,261c722f561e06f100174ebd17e5b1b0aea5c1e2,0.6013,Code Formatting|Test Failure,Code Formatting|Test Failure
379,400,b98eccc009b47575b38d985dc18b8655eb2f6143,c33c39fbc60b7b4c253555282f5f50c051086b41,0.6012,Type Checking,Test Failure
383,393,bbe646cb38f74b164402f9eac9ee486176f22b8d,c07f0ba427e83c43ad8c7068aafd1b032cfe34c1,0.6012,Test Failure,Test Failure
497,510,5da261310ba61373d9546eaa6a817049ca75b9c5,8607b72d71832c853bbf49929ff06c4429e99cd9,0.6012,Code Styling,Code Styling
416,421,e9c4ddd5f996b5a4a8b82c05321573de50dbe6a9,f4ed7a6f985ea8135f1cb2b2b01bd794a7f45520,0.6012,Dependency Error,Dependency Error
295,159,d6626e5de246cce87651793060322ff1b3f7e0c0,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6011,Import Error,Import Error|Type Checking
108,102,44eb41928c49ec0438728ea76283495461dc2e19,07c55e7c8bee5b60d9d9647d647f89bec137ef4d,0.6011,Code Styling,Code Styling
236,237,331dcf050910618b9bb5e3028da4597770199f72,b860ffe5103cf9bc6270707dd2a7955f74f7d3fb,0.6011,Code Formatting,Code Formatting
157,176,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,6865351833c002710b5e861a4ff6bc05b74afd4b,0.601,Import Error|Code Styling,Code Styling|Import Error
106,114,444017d8b29540c809f8a7b6479fcb124f229ab8,78131a41338361909ae6e81399a5eac2579498bf,0.601,Test Failure|Type Checking,Dependency Error|Type Checking
73,152,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,110e09997f8a22a617e261dec9e301129bbead65,0.6006,Import Error,Test Failure|Type Checking
104,108,14df8e5918cb5d6c4ca62d23b5a1f653a0e92212,44eb41928c49ec0438728ea76283495461dc2e19,0.6006,Code Styling,Code Styling
177,187,69a56c3a1a48f96da4e8c6f71b19dfd71f3f2b8c,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6005,Code Styling,Code Styling|Import Error
377,398,b75eeee81e1a99e307d41f6d6cb02066a1beca41,c2b2c04d2b5fdc5462e0db7eb8847aa85c31b5d9,0.6005,Type Checking,Type Checking
535,528,917c6c79402d69402ae4d4229f9a44cb49bf6867,4cb814c27dd37bbf6ccd194f9d6b2c0a2ac0119d,0.6005,Environment Error,Environment Error
18,20,b94b7e71f74eb6e8c4ef7f299c24a20f5cded2f8,537b57d99d10ecbcf8a9835bda18a73ee284d88f,0.6005,Code Formatting,Code Formatting
86,89,f2436c62292765f014a0dd30a013035abd13c33f,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6003,Type Checking|Import Error,Import Error|Type Checking
445,446,02237e2a7e177390256eef0d1beb3a0a8c942acc,083b48256813564d301995020b838bfaf6055d79,0.6003,Code Formatting,Code Formatting
412,419,d85d774b0920cc0438fb1f084c93df696fb3f6c8,f35834221f9415921e1e7f49ecd2db4fb92e1daf,0.6003,Dependency,Dependency
497,514,5da261310ba61373d9546eaa6a817049ca75b9c5,9c2fddfc969337f28739a65dcbed6d3ca0e65d6e,0.6001,Code Styling,Code Formatting
500,506,6ddeb2324ee74fde5f816427b0a2c933e1205d12,80fe937279863ecf49a66640859a9d9dd17ec23b,0.6001,Code Styling|Type Checking,Code Styling
